id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_5,multimedia_type_21,multimedia_type_6,multimedia_type_12,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,hotWater,conservationState,antiquity,elevator,furnished,floor,parking,orientation,heating,Armarios,Gres Cerámica,Parquet,Terraza,Electrodomésticos,Horno,Lavadero,Cocina Equipada,Cocina Office,Aire acondicionado,Calefacción,Trastero,Piscina comunitaria,Jardín Privado,Z. Comunitaria,Zona Infantil,Serv. portería,Puerta Blindada,Nevera,Balcón,Patio,Gimnasio,Alarma,Lavadora,Piscina,Zona Deportiva,Videoportero,Suite - con baño,Microondas,Internet,Domótica,Baño de huéspedes,TV,Energía Solar,Sauna,Pista de Tenis,Sistema Video vigilancia CCTV 24h,Ascensor interior,Jacuzzi,Cuarto lavado plancha,Porche cubierto,Cuarto para el servicio,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181766909,2,1,False,False,False,THE WHITE SIDE,"Maravilloso piso Principal en venta, a unos pasos del icónico Palau de la Música Catalana, destacando por su encanto y excelente estado de conservación. Este inmueble, con una superficie aproximada de 102 m2, se encuentra en una finca típica de la zona, proporcionando un ambiente único y auténtico que captura la esencia del valorado barrio de Santa Caterina i el Born de Barcelona.

El hogar se distribuye de manera funcional, comenzando con una espaciosa sala exterior a la calle, perfecta para convertirla en un amplio dormitorio o área de actividades profesionales. Además, cuenta con dos dormitorios individuales y una gran sala con un estilo loft, que sirve como acogedora zona de día. Una galería luminosa, ideal para ser utilizada como despacho o biblioteca, brinda acceso directo a una encantadora y tranquila terraza. La distribución es versátil y adaptable a diversas necesidades.

La vivienda incluye un baño completo, un aseo, una cocina independiente y una sala intermedia diseñada para el descanso. Los techos, con una altura de 3,20 metros y vigas de madera. Los cerramientos en aluminio, el doble acristalamiento, los suelos de parquet y la calefacción contribuyen al confort diario y a la eficiencia energética.

Aunque la finca no dispone de ascensor, esta propiedad se sitúa en un auténtico primer piso real, ofreciendo comodidad y accesibilidad. Además, cuenta con un terrado comunitario con vistas panorámicas al Palau de la Música y sus alrededores, accesible exclusivamente para los propietarios. Este espacio al aire libre proporciona un lugar perfecto para relajarse y disfrutar de la belleza del entorno.

Esta es una oportunidad única para adquirir una vivienda especial y con un encanto extraordinario en una de las zonas más emblemáticas de Barcelona. Contáctenos ahora para obtener más información o para concertar una visita. Estaremos encantados de asesorarle y ayudarle a descubrir esta maravillosa propiedad, que representa el equilibrio perfecto entre historia, comodidad y estilo de vida único en el corazón del Borne barcelonés.

Con The White Side obtendrás el mejor asesoramiento y los mejores consejos para la compra o alquiler de tu futuro hogar.

El precio ofertado no incluye impuestos ni tasas y el inmueble no incluye mobiliario. [IW]",1,1,485000,0,0,Carrer de Verdaguer I Callís,08003,False,2024-01-31T13:53:04.883,7,277.0,5,48.0,31,,1.0,,,3,2,102,7,0,1,2,0,9,6,0,Gas Natural,,+ 100 años,,,1ª planta,,,Electricidad,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,"Sant Pere, Sta. Caterina i la Ribera","Sant Pere, Sta. Caterina i la Ribera",724,9,8,232,376,8019,0,1152,347,0,41.38724,2.1756887
181673933,2,1,False,False,False,VALEN HOMES CENDRA REAL ESTATE,"Valen Homes Cendra Real Estate ofrece como oportunidad, este fantástico piso en una excelente ubicación, perfectamente comunicado con su entorno de comercios y supermercados, justo en la calle Santa Joana d'Arc, en Horta.

La finca dispone de ascensor, se encuentra en un entresuelo pero a la altura de una primera planta, la vivienda cuenta con 70 m2 útiles, con una distribución muy funcional, la zona de día perfectamente separada de la zona de noche, cuenta con un recibidor que nos conduce a la zona de día, donde encontramos un luminoso salón-comedor que se comunica perfectamente con una cocina reformada e independiente, con salida a un amplio patio de luces, actualmente de uso de lavadero/trastero muy funcional, además cuenta con un baño completo con bañera, y cuatro amplios dormitorios, tres de ellos con ventanas al exterior y uno a interior.

La vivienda dispone de calefacción de gas natural en todas las estancias, cerramientos exteriores de madera, carpintería interior de madera, suelos de gres, armario empotrado. La finca cuenta con una vecindad muy tranquila y rodeada de comercios y principales servicios. Posibilidad de incluir los muebles en el precio de venta,

Esta vivienda es una magnifica oportunidad, no dudes en contactar con nosotros para ir a visitarla juntos.

Rogamos que consulte las condiciones de adquisición del presente inmueble contactando con nosotros, (impuestos, honorarios de agencia, otros gastos).

VALEN HOMES CENDRA REAL ESTATE Nº Aicat 12171 es una agencia inmobiliaria profesional que presta servicios a compradores y vendedores de propiedades. Ofrecemos un servicio cercano y de alta calidad, basado en la creatividad, honestidad y profesionalidad en nuestra gestión, son los fundamentos de nuestro éxito y crecimiento.",1,1,215000,0,0,Carrer de Santa Joana D'arc,08032,False,2024-01-22T18:00:46.65,4,100.0,4,20.0,26,,1.0,,,3,1,76,4,0,0,1,3,7,0,0,,Bien,50 a 70 años,1.0,,,,,Gas Natural,2,,,,,,109,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,Horta,Horta,724,9,8,232,376,8019,0,1149,337,0,41.428493,2.1587272
181608579,2,1,False,False,False,Moderna Gestió Immobiliària,"Se trata de la mejor vivienda en cuanto a  calidad precio que encontrará en Barceloneta actualmente
ACTUALMENTE SE ENCUENTRA ALQUILADO HASTA EL MES DE MAYO INCLUIDO CON UNA RENTA DE 850€ MESUALES
A 80 metros de la playa podemos encontrar este encantador piso que se distribuye de la siguiente manera
Pequeño recibidor, cocina independiente, baño de buen tamaño, salón comedor con salida a un balcón y una habitación doble independiente 
La vivienda se encuentra en muy buen estado de conservación 
No deje de ver nuestro TOUR VIRTUAL puede serle muy útil como primera visita 
Gastos:
El ITP la notaría y los honorarios de la agencia (3% MÁS IVA) no están incluidos en el precio
Para más información o para coordinar una visita no dude en contactarnos 
El barrio:
La Barceloneta es un barrio costero adonde acuden los lugareños para hacer surf y tomar el sol en la playa de Sant Sebastià, y para comer al aire libre en marisquerías y bares de tapas tradicionales. Los deslumbrantes puertos deportivos, como el complejo Port Olímpic, que está conectado a la playa por un largo paseo bordeado de palmeras, están llenos de lujosos yates. El teleférico del puerto ofrece vistas panorámicas de la ciudad en su trayecto hacia la montaña de Montjuïc


",1,1,169000,0,0,Carrer de L'almirall Barceló,08003,False,2024-01-16T11:52:24.5,5,149.0,5,38.0,21,,,,1.0,1,1,38,5,0,0,0,0,0,7,0,,,,,,2ª planta,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,La Barceloneta,La Barceloneta,724,9,8,232,376,8019,0,1152,348,0,41.3802,2.1915202
181900985,2,1,False,False,False,Via Julia Gestio Immobiliaria S.L.,"Vivienda de 57m² distribuidos en 2 dormitorios exteriores, baño con plato de ducha en buen estado, cocina en buenas condiciones con lavadero y salón comedor exterior y muy luminoso.
El piso es exterior y se encuentra en correcto estado de conservación, para entrar a vivir. Dispone de carpintería exterior de aluminio, calefacción en todas las estancias, aire acondiconado, puertas de madera, suelos de parquet y plaza de parquing en aparcamiento comunitario en la calle. 

Posibilidad de financiar el 100% del precio de compra, consulte condiciones sin compromiso, asesoramiento financiero gratuito.

El precio publicado no incluye los gastos de notaria, registro, ITP, honorarios ni gastos de financiación.",1,1,119000,0,0,,08033,False,2024-02-08T20:00:14.26,7,999.0,7,99.0,12,,,,,2,1,57,7,3,1,1,0,7,3,0,Gas Natural,,50 a 70 años,,,Bajos,,Noreste,Gas Natural,2,,9,,,22,109,131,,1,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,Ciutat Meridiana,Ciutat Meridiana,724,9,8,232,376,8019,0,1147,325,0,41.459915,2.1740868
181245697,2,1,False,False,False,"Scbm Barcelona Property Solutions, S.L.","Fantástico piso de aproximadamente 100m2 distribuidos en dos habitaciones dobles muy amplias (una de ellas con baño) y un baño completo, una amplia zona de estar donde se encuentra la cocina abierta con el salón comedor, ambos con balcones que dan a la calle. 
Piso con techos altos de 4m de altura, dispone de un precioso suelo hidráulico  y techos originales recién reformados y respetando el diseño y  ventanas aislantes. 
Una habitación dispone de calefacción y aire acondicionado centralizado.",1,1,665000,0,0,Carrer Dels Còdols,08002,False,2023-11-30T15:01:37.89,7,124.0,7,21.0,10,,,,,2,2,99,7,0,0,1,4,9,4,0,,A reformar,+ 100 años,1.0,,Entresuelo,,,Gas Natural,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.37946,2.1786463
179610160,2,54,False,False,False,BASSE EMPRESARIAL,"Inmueble ubicado en el barrio el Coll, Gracia Sótano de 80 m², totalmente diáfano. Excelente ubicación, cerca de todos los servicios necesarios, junto a metro, estación de autobuses, supermercados, colegios, parques comercios y restaurantes. Baño completo con plato de ducha. Entrada por el interior de la finca, es una planta sótano. NO DISPONDE DE CEDULA DE HABITABILIDAD. Muy buena comunicación con transporte público, a pocos pasos se encuentra la estación de Metro L5 y diferentes paradas de autobuses que conectan con toda la ciudad y sus alrededores. Ideal para parejas jóvenes, e incluso para invertir ya que se puede obtener un alquiler con buena rentabilidad. Mas información: 93 515 60 09",1,1,89000,11000,0,Passeig de la Mare de Déu del Coll,08023,False,2023-10-30T12:40:14.407,7,999.0,7,999.0,23,,,,,1,1,90,7,0,2,0,3,6,1,0,Electricidad,Bien,30 a 50 años,,,Sótano,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,El Coll,El Coll,724,9,8,232,376,8019,0,1150,345,0,41.42012,2.1493487
181795803,2,1,False,False,False,FINCAS A.G. NUÑEZ,"Luminosa y acogedora vivienda situada en la calle Mallorca (una de las principales arterias de Barcelona) junto a la próxima estación del parque del AVE de la Sagrera, que será una de las mayores zonas verdes de la Ciudad Condal.
El inmueble consta de amplio salón comedor ; tres dormitorios ; cocina independiente con salida a la galeria; un aseo; un baño completo.

La zona cuenta con las estaciones de metro de la línea 1 roja, y la línea 5 azul a 5 minutos andando, así como varias líneas de autobuses que atraviesan Barcelona.
La zona cuenta con todos los servicios, supermercados, escuelas, gasolineras, gimnasios, y cualquier otro equipamiento que pueda necesitar para cumplir sus sueños de vivir en una zona tranquila y muy bien equipada.",1,1,260000,0,0,Carrer de Mallorca,08026,False,2024-02-02T14:56:17.803,5,161.0,5,33.0,22,,,1.0,,3,2,76,5,0,0,0,3,6,9,0,,Bien,30 a 50 años,1.0,,4ª planta,,,,,,,,,,,,,1,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Clot,El Clot,724,9,8,232,376,8019,0,1145,304,0,41.412766,2.1882715
181607726,2,2,False,False,False,Loca Bcn Services Sl,"Locabarcelona presenta:

Fantástico piso totalmente exterior, situado en tercera planta real con ascensor en finca completamente rehabilitada en el año 2001.

Soleado, bien orientado y muy luminoso. 
Totalmente reformado con vigas de madera y paredes de obra vista, esta para entrar a vivir. 

El inmueble se compone de sala de estar-comedor con 2 ventanas y vistas a la calle, cocina abierta, un dormitorio doble, baño con plato de ducha. Carpinterías de aluminio, calefacción eléctrica. 

Excelente ubicación, muy céntrico, bien comunicada mediante transporte público, al lado de la estación del metro (L2) y mercado Sant Antoni. 

Interesante como inversión, excelente rentabilidad o como primera vivienda.
Venga a descubrirlo!

Producto Exclusivo de Apialia.",1,1,199000,0,0,Carrer D'en Botella,08001,False,2024-01-16T10:53:38.463,5,163.0,5,30.0,23,,,1.0,,1,1,57,5,8,0,0,0,5,8,0,,,20 a 30 años,1.0,,3ª planta,,Oeste,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,El Raval,El Raval,724,9,8,232,376,8019,0,1152,349,0,41.37926,2.1659868
181782490,2,1,False,False,False,PUNT HOSTAFRANCS SL,"Piso en venta en una de las arterias más importantes del barrio de Sants.

Inmueble exterior a la calle con orientación mar, ascensor y mucho sol. Tiene 76m² y está distribuido actualmente en 2 habitaciones (anteriormente 3), salón comedor independiente de 22m² con salida a balcón, baño completo y cocina con galería.

Cocina a reformar, baño reformado, carpintería de aluminio, suelo de terrazo en buen estado y aire acondicionado. Finca con ascensor y sin barreras arquitectónicas.

Situado a medio camino de la plaza de Sants y de la rambla Brasil con las facilidades de comunicación que ello conlleva tanto si te desplazas en metro como en coche.",1,1,254000,0,0,Carrer de Sants,08028,False,2024-02-01T18:07:50.23,5,122.0,5,24.0,21,,,1.0,,2,1,76,5,4,0,0,0,7,7,0,,,50 a 70 años,1.0,,2ª planta,,Sur,,,,,,,,,,,1,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,Sants,Sants,724,9,8,232,376,8019,0,1144,291,0,41.375607,2.1328561
179287913,2,1,False,False,False,"ESTUDI AVDA. MADRID, SL","Andor Home les ofrece este inmueble situado en el barrio de La Maternidad i Sant Ramon de Barcelona
 
La vivienda consta de 107m2 construidos siendo 97m2 útiles, distribuidos en 3 dormitorios, 2 dobles y 1 individual, 2 baños completos uno con plato de ducha y el otro con bañera, cocina independiente y luminoso salón comedor exterior a calle.
 
El inmueble se encuentra para entrar a vivir, dispone de orientación suroeste en una 1a planta real con ascensor, en finca del año 1978.
 
Cerca de todo tipo de servicios y muy bien comunicada a 2 minutos del metro L5 Collblanc.",1,1,330000,15000,0,Calle de Poblet,08028,False,2023-09-28T16:06:00.373,7,999.0,7,999.0,29,,,,,3,2,107,7,6,0,1,2,6,0,0,,Muy bien,30 a 50 años,1.0,,,,Suroeste,Gas Natural,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Les Corts,La Maternitat i Sant Ramon,La Maternitat i Sant Ramon,724,9,8,232,376,8019,0,1148,330,0,41.376163,2.1153958
181487200,2,54,False,False,False,VIVIR EN GRACIA SL,"Estudio a estrenar en calle Mare de Deu del Coll, a tan solo 2 minutos de Plaza Lesseps. 
48m2 distribuidos en salón-comedor con cocina office, dos habitaciones una doble y una mediana y baño completo. Es un estudio muy acogedor y funcional, todo nuevo, todo reformado con acabados de calidad. Equipado con electrodomésticos y muebles. Está situada en la planta baja con dos accesos desde la calle y desde la entrada del edificio. 
Consta de aire acondicionado.
Muy buena comunicación con transporte público, a pocos pasos se encuentra la estación de Metro L3 (PLAZA LESSEPS) y diferentes paradas de autobuses que conectan con toda la ciudad y sus alrededores.
Ideal para parejas, e incluso para invertir ya que se puede obtener un alquiler con buena rentabilidad.
NO TIENE CÉDULA DE HABITABILIDAD.",1,1,149900,15100,0,Carrer de la Mare de Déu del Coll,08023,False,2024-01-03T11:35:44.14,4,120.0,2,80.0,28,,,1.0,,2,1,52,4,6,0,0,0,7,3,0,,,50 a 70 años,1.0,1.0,Bajos,,Suroeste,,,,,,,,,131,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,La Salut,La Salut,724,9,8,232,376,8019,0,1150,344,0,41.40992,2.1488497
181699382,2,1,False,False,False,AF SERVICIOS INMOBILIARIOS,"Piso en venta en Paseo Valldaura, con 2 dormitorios dobles, un acogedor salón comedor, una cocina totalmente equipada y un práctico lavadero. Además, cuenta con un baño completo y un patio de uso propio, ideal para disfrutar del aire libre. Las estancias son amplias y luminosas, ya que el piso es exterior a la calle. Situado en una zona bien comunicada, detrás del Mercadona, con multitud de servicios cercanos y cerca de la Ronda de Dalt.
 Si buscas un piso con encanto, esta es tu oportunidad. No pierdas la ocasión de visitarlo. Bajo sin ascensor. ¡Llámanos ahora!",1,1,156000,0,0,Passeig de Valldaura,08042,False,2024-01-24T18:52:48.33,6,238.0,6,50.0,21,,,1.0,,2,1,59,6,0,0,0,4,7,3,0,,A reformar,50 a 70 años,1.0,,Bajos,,,,,6,,,,22,,131,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,La Guineueta,La Guineueta,724,9,8,232,376,8019,0,1147,323,0,41.43811,2.1691382
181630178,2,1,False,False,False,VER PISOS,"piso totalmente reformado en la calle Condal, la vivienda se acaba de hacer una reforma integral de gran calidad, tenemos unos grandes ventanales, pared recuperada , cocina office, suelos de mosaicos combinados con madera, reforma de calidad, listo para poder disfrutar de una vivienda en el centro de la ciudad condal. 


",1,1,439500,20500,0,Carrer Comtal,08002,False,2024-01-17T22:18:24.543,5,172.0,5,36.0,42,,,,,2,2,80,5,0,0,0,2,9,6,0,,Muy bien,+ 100 años,1.0,,1ª planta,,,,,,9,,,,,131,,1,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.386417,2.1729503
181684007,2,6,False,False,False,"House Server Barcelona, S.L","Atico en venta en Diagonal, bonias vistas a la ciudad, cuenta con dos terrazas, el piso se encuentra en una zona privilegiada, gran salon con chimenea, actualmente el piso tiene tres habitaciones dos baños 2 cocinas, de este piso se hizo dos estancias, actualmente requiere de reformas, tiene muchas posibilidades de hacer un gran piso con estancias amplias y espaciosas.
Desde una de las terrazas podemos disfrutar ver el templo de la sagrada familia y la avenida Diagonal, de otra de sus terrazas podemosmdisfrutar de las vistas al mar.
Llámanos ahora para más información.",1,1,595000,0,0,Avinguda Diagonal,08013,False,2024-01-23T16:16:28.5,7,999.0,7,999.0,42,,,,,3,2,119,7,5,0,0,4,7,0,0,,A reformar,50 a 70 años,1.0,,,,Sureste,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Fort Pienc,Fort Pienc,724,9,8,232,376,8019,0,1151,281,0,41.400135,2.1740978
181102194,2,1,False,False,False,"FINQUES TEIXIDOR, S.L","¡Increíble oportunidad de inversión! Este piso en venta se encuentra ubicado en la prestigiosa c/Muntaner y cuenta con una superficie de 80m2. Con un total de 3 habitaciones, esta propiedad ofrece espacio más que suficiente para toda la familia.

Al ingresar al piso, te recibirán una amplia sala de estar, perfecta para disfrutar de momentos de relax y entretenimiento. Además, cuenta con 2 lavabos completos, equipados con modernos platos de ducha.

Este inmueble cuenta con comodidades adicionales, como aire acondicionado y calefacción de gas natural, para garantizar tu confort durante todo el año. Además, podrás disfrutar de las impresionantes vistas a la montaña y al mar desde su pequeña terraza.

El edificio cuenta con 2 ascensores, lo que facilita el acceso a la vivienda. 

Este antiguo despacho de traumatólogía necesita una reforma para adecuarse a tus necesidades y gustos. Sin embargo, cuenta con cédula de habitabilidad, lo que garantiza su legalidad y posibilidad de vivir en él.

No dejes pasar esta oportunidad de adquirir un piso con gran potencial en una ubicación privilegiada. ¡Contacta con nosotros para más información y concertar una visita!",1,1,455000,0,0,Carrer de Muntaner,08021,False,2023-11-16T11:11:33.4,5,270.0,4,120.0,16,,,,,3,2,80,5,0,1,1,4,0,0,0,Gas Natural,A reformar,,1.0,,,,,Gas Natural,,,,10,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,0,41.401176,2.1403909
